kf6-kdesu	6.26.0-1.fc44	x86_64
kf6-kdnssd	6.26.0-1.fc44	x86_64
kf6-kdoctools	6.26.0-1.fc44	x86_64
kf6-kfilemetadata	6.26.0-1.fc44	x86_64
kf6-kglobalaccel	6.26.0-2.fc44	x86_64
kf6-kguiaddons	6.26.0-2.fc44	x86_64
kf6-kholidays	6.26.0-1.fc44	x86_64
kf6-ki18n	6.26.0-1.fc44	x86_64
kf6-kiconthemes	6.26.0-2.fc44	x86_64
kf6-kidletime	6.26.0-2.fc44	x86_64
kf6-kidletime-x11	6.26.0-2.fc44	x86_64
kf6-kimageformats	6.26.0-1.fc44	x86_64
kf6-kio-core	6.26.0-2.fc44	x86_64
kf6-kio-core-libs	6.26.0-2.fc44	x86_64
kf6-kio-doc	6.26.0-2.fc44	noarch
kf6-kio-file-widgets	6.26.0-2.fc44	x86_64
kf6-kio-gui	6.26.0-2.fc44	x86_64
kf6-kio-widgets	6.26.0-2.fc44	x86_64
kf6-kio-widgets-libs	6.26.0-2.fc44	x86_64
kf6-kirigami	6.26.0-2.fc44	x86_64
kf6-kirigami-addons	1.12.0-2.fc44	x86_64
kf6-kitemmodels	6.26.0-1.fc44	x86_64
kf6-kitemviews	6.26.0-1.fc44	x86_64
kf6-kjobwidgets	6.26.0-2.fc44	x86_64
kf6-knewstuff	6.26.0-2.fc44	x86_64
kf6-knotifications	6.26.0-2.fc44	x86_64
kf6-knotifyconfig	6.26.0-1.fc44	x86_64
kf6-kpackage	6.26.0-1.fc44	x86_64
kf6-kparts	6.26.0-1.fc44	x86_64
kf6-kpeople	6.26.0-1.fc44	x86_64
kf6-kplotting	6.26.0-1.fc44	x86_64
kf6-kpty	6.26.0-1.fc44	x86_64
kf6-kquickcharts	6.26.0-2.fc44	x86_64
kf6-krunner	6.26.0-1.fc44	x86_64
kf6-kservice	6.26.0-1.fc44	x86_64
kf6-kstatusnotifieritem	6.26.0-2.fc44	x86_64
kf6-ksvg	6.26.0-1.fc44	x86_64
kf6-ktexteditor	6.26.0-1.fc44	x86_64
kf6-ktexttemplate	6.26.0-1.fc44	x86_64
kf6-ktextwidgets	6.26.0-1.fc44	x86_64
kf6-kunitconversion	6.26.0-2.fc44	x86_64
kf6-kuserfeedback	6.26.0-2.fc44	x86_64
kf6-kwallet	6.26.0-1.fc44	x86_64
kf6-kwallet-libs	6.26.0-1.fc44	x86_64
kf6-kwidgetsaddons	6.26.0-2.fc44	x86_64
kf6-kwindowsystem	6.26.0-2.fc44	x86_64
kf6-kxmlgui	6.26.0-2.fc44	x86_64
kf6-modemmanager-qt	6.26.0-1.fc44	x86_64
kf6-networkmanager-qt	6.26.0-1.fc44	x86_64
kf6-prison	6.26.0-1.fc44	x86_64
kf6-purpose	6.26.0-2.fc44	x86_64
kf6-qqc2-desktop-style	6.26.0-2.fc44	x86_64
kf6-solid	6.26.0-1.fc44	x86_64
kf6-sonnet	6.26.0-1.fc44	x86_64
kf6-sonnet-hunspell	6.26.0-1.fc44	x86_64
kf6-syndication	6.26.0-1.fc44	x86_64
kf6-syntax-highlighting	6.26.0-1.fc44	x86_64
kf6-threadweaver	6.26.0-1.fc44	x86_64
kglobalacceld	6.6.5-1.fc44	x86_64
khelpcenter	26.04.2-1.fc44	x86_64
kimageannotator-common	0.7.0-8.fc44	x86_64
kimageannotator-qt6	0.7.0-8.fc44	x86_64
kinfocenter	6.6.5-1.fc44	x86_64
kio-admin	26.04.2-1.fc44	x86_64
kio-extras	26.04.2-1.fc44	x86_64
kio-extras-kf5	24.02.2-9.fc44	x86_64
kio-fuse	5.1.1-3.fc44	x86_64
kio-gdrive	26.04.2-1.fc44	x86_64
kjournald	26.04.2-1.fc44	x86_64
kjournald-libs	26.04.2-1.fc44	x86_64
kmenuedit	6.6.5-1.fc44	x86_64
kmod	34.2-4.fc44	x86_64
kmod-libs	34.2-4.fc44	x86_64
kmod-nvidia-7.0.11-100.fc43.x86_64	580.159.03-1.fc43	x86_64
kmod-nvidia-7.0.11-200.fc44.x86_64	595.71.05-1.fc44	x86_64
kmod-nvidia-7.0.8-100.fc43.x86_64	580.159.03-1.fc43	x86_64
kmodtool	1.2.1-1.fc44	noarch
knighttime	6.6.5-1.fc44	x86_64
konsole	26.04.2-1.fc44	x86_64
konsole-part	26.04.2-1.fc44	x86_64
kpartx	0.13.1-1.fc44	x86_64
kpipewire	6.6.5-1.fc44	x86_64
kpmcore	26.04.2-1.fc44	x86_64
kquickimageeditor-qt6	0.6.0-6.fc44	x86_64
krb5-libs	1.22.2-4.fc44	i686
krb5-libs	1.22.2-4.fc44	x86_64
krdc	26.04.2-1.fc44	x86_64
krdc-libs	26.04.2-1.fc44	x86_64
krdp	6.6.5-1.fc44	x86_64
krdp-libs	6.6.5-1.fc44	x86_64
krfb	26.04.2-1.fc44	x86_64
krfb-libs	26.04.2-1.fc44	x86_64
kscreen	6.6.5-1.fc44	x86_64
kscreenlocker	6.6.5-1.fc44	x86_64
ksshaskpass	6.6.5-1.fc44	x86_64
ksystemlog	26.04.2-1.fc44	x86_64
ksystemstats	6.6.5-1.fc44	x86_64
ktimer	26.04.2-1.fc44	x86_64
ktorrent	26.04.2-1.fc44	x86_64
ktorrent-libs	26.04.2-1.fc44	x86_64
kunifiedpush	26.04.2-1.fc44	x86_64
kwayland	6.6.5-1.fc44	x86_64
kwin	6.6.5-1.fc44	x86_64
kwin-common	6.6.5-1.fc44	x86_64
kwin-libs	6.6.5-1.fc44	x86_64
kwin-x11	6.6.5-1.fc44	x86_64
kwin-x11-libs	6.6.5-1.fc44	x86_64
kwrited	6.6.5-1.fc44	x86_64
kxkb2locale1	0.1-3.fc44	x86_64
kyotocabinet-libs	1.2.80-9.fc44	x86_64
ladspa	1.17-9.fc44	x86_64
lame	3.100-21.fc44	x86_64
lame-libs	3.100-21.fc44	i686
lame-libs	3.100-21.fc44	x86_64
langtable	0.0.70-1.fc44	noarch
lasi	1.1.3-18.fc44	x86_64
layer-shell-qt	6.6.5-1.fc44	x86_64
lcms2	2.16-7.fc44	i686
lcms2	2.16-7.fc44	x86_64
ldns	1.9.0-2.fc44	x86_64
leptonica	1.87.0-3.fc44	x86_64
less	692-6.fc44	x86_64
less-color	692-6.fc44	x86_64
libICE	1.1.2-4.fc44	x86_64
libSM	1.2.5-4.fc44	x86_64
libX11	1.8.13-1.fc44	i686
libX11	1.8.13-1.fc44	x86_64
libX11-common	1.8.13-1.fc44	noarch
libX11-xcb	1.8.13-1.fc44	i686
libX11-xcb	1.8.13-1.fc44	x86_64
libXScrnSaver	1.2.4-7.fc44	x86_64
libXau	1.0.12-4.fc44	i686
libXau	1.0.12-4.fc44	x86_64
libXaw	1.0.16-5.fc44	x86_64
libXcomposite	0.4.6-7.fc44	i686
libXcomposite	0.4.6-7.fc44	x86_64
libXcursor	1.2.3-4.fc44	i686
libXcursor	1.2.3-4.fc44	x86_64
libXdamage	1.1.6-7.fc44	i686
libXdamage	1.1.6-7.fc44	x86_64
libXdmcp	1.1.5-5.fc44	x86_64
libXext	1.3.6-5.fc44	i686
libXext	1.3.6-5.fc44	x86_64
libXfixes	6.0.1-7.fc44	i686
libXfixes	6.0.1-7.fc44	x86_64
libXfont2	2.0.7-4.fc44	x86_64
libXft	2.3.8-10.fc44	i686
libXft	2.3.8-10.fc44	x86_64
libXi	1.8.3-1.fc44	i686
libXi	1.8.3-1.fc44	x86_64
libXinerama	1.1.5-10.fc44	i686
libXinerama	1.1.5-10.fc44	x86_64
libXmu	1.2.1-5.fc44	x86_64
libXpm	3.5.17-7.fc44	i686
libXpm	3.5.17-7.fc44	x86_64
libXrandr	1.5.4-7.fc44	i686
libXrandr	1.5.4-7.fc44	x86_64
libXrender	0.9.12-4.fc44	i686
libXrender	0.9.12-4.fc44	x86_64
libXres	1.2.2-7.fc44	x86_64
libXt	1.3.1-4.fc44	x86_64
libXtst	1.2.5-4.fc44	i686
libXtst	1.2.5-4.fc44	x86_64
libXv	1.0.13-4.fc44	i686
libXv	1.0.13-4.fc44	x86_64
libXxf86dga	1.1.6-7.fc44	x86_64
libXxf86vm	1.1.6-4.fc44	i686
libXxf86vm	1.1.6-4.fc44	x86_64
liba52	0.7.4-53.fc44	x86_64
libaccounts-glib	1.25-24.fc44	x86_64
libaccounts-qt6	1.17-4.fc44	x86_64
libacl	2.3.2-6.fc44	x86_64
libadwaita	1.9.1-1.fc44	x86_64
libaec	1.1.5-1.fc44	x86_64
libaio	0.3.111-23.fc44	x86_64
libao	1.2.0-31.fc44	x86_64
libaom	3.13.3-1.fc44	i686
libaom	3.13.3-1.fc44	x86_64
libappindicator-gtk3	12.10.1-10.fc44	x86_64
libarchive	3.8.7-1.fc44	x86_64
libaribcaption	1.1.1-4.fc44	x86_64
libarrow	23.0.1-1.fc44	x86_64
libarrow-acero-libs	23.0.1-1.fc44	x86_64
libarrow-compute-libs	23.0.1-1.fc44	x86_64
libarrow-dataset-libs	23.0.1-1.fc44	x86_64
libarrow-doc	23.0.1-1.fc44	noarch
libass	0.17.4-2.fc44	x86_64
libassuan	2.5.7-5.fc44	x86_64
libasyncns	0.8-32.fc44	i686
libasyncns	0.8-32.fc44	x86_64
libatasmart	0.19-32.fc44	x86_64
libatomic	16.1.1-2.fc44	x86_64
libattr	2.5.2-8.fc44	x86_64
libavc1394	0.5.4-27.fc44	x86_64
libavdevice	8.1.1-1.fc44	x86_64
libavif	1.3.0-4.fc44	i686
libavif	1.3.0-4.fc44	x86_64
libavtp	0.2.0-15.fc44	x86_64
libb2	0.98.1-15.fc44	x86_64
libbabeltrace	1.5.11-17.fc44	x86_64
libbasicobjects	0.1.1-61.fc44	x86_64
libblkid	2.41.4-8.fc44	i686
libblkid	2.41.4-8.fc44	x86_64
libblockdev	3.5.0-1.fc44	x86_64
libblockdev-btrfs	3.5.0-1.fc44	x86_64
libblockdev-crypto	3.5.0-1.fc44	x86_64
libblockdev-dm	3.5.0-1.fc44	x86_64
libblockdev-fs	3.5.0-1.fc44	x86_64
libblockdev-loop	3.5.0-1.fc44	x86_64
libblockdev-lvm	3.5.0-1.fc44	x86_64
libblockdev-lvm-dbus	3.5.0-1.fc44	x86_64
libblockdev-mdraid	3.5.0-1.fc44	x86_64
libblockdev-mpath	3.5.0-1.fc44	x86_64
libblockdev-nvdimm	3.5.0-1.fc44	x86_64
libblockdev-nvme	3.5.0-1.fc44	x86_64
libblockdev-part	3.5.0-1.fc44	x86_64
libblockdev-plugins-all	3.5.0-1.fc44	x86_64
libblockdev-smart	3.5.0-1.fc44	x86_64
libblockdev-smartmontools	3.5.0-1.fc44	x86_64
libblockdev-swap	3.5.0-1.fc44	x86_64
libblockdev-tools	3.5.0-1.fc44	x86_64
libblockdev-utils	3.5.0-1.fc44	x86_64
libbluray	1.4.0-3.fc44	x86_64
libbpf	1.6.3-2.fc44	x86_64
libbrotli	1.2.0-3.fc44	i686
libbrotli	1.2.0-3.fc44	x86_64
libbs2b	3.1.0-37.fc44	x86_64
libbsd	0.12.2-7.fc44	x86_64
libbytesize	2.12-2.fc44	x86_64
libcaca	0.99-0.82.beta20.fc44	x86_64
libcamera	0.7.1-1.fc44	x86_64
libcamera-ipa	0.7.1-1.fc44	x86_64
libcanberra	0.30-39.fc44	i686
libcanberra	0.30-39.fc44	x86_64
libcanberra-gtk2	0.30-39.fc44	x86_64
libcanberra-gtk3	0.30-39.fc44	i686
libcanberra-gtk3	0.30-39.fc44	x86_64
libcap	2.78-1.fc44	i686
libcap	2.78-1.fc44	x86_64
libcap-ng	0.9.3-1.fc44	i686
libcap-ng	0.9.3-1.fc44	x86_64
libcap-ng-python3	0.9.3-1.fc44	x86_64
libcbor	0.13.0-2.fc44	i686
libcbor	0.13.0-2.fc44	x86_64
libcddb	1.3.2-47.fc44	x86_64
libcdio	2.3.0-1.fc44	x86_64
libcdio-paranoia	10.2+2.0.2-6.fc44	x86_64
libcgroup	3.0-10.fc44	x86_64
libchewing	0.11.0-2.fc44	x86_64
libchromaprint	1.6.0-4.fc44	x86_64
libcloudproviders	0.4.0-1.fc44	i686
libcloudproviders	0.4.0-1.fc44	x86_64
libcollection	0.7.0-61.fc44	x86_64
libcom_err	1.47.3-4.fc44	i686
libcom_err	1.47.3-4.fc44	x86_64
libcomps	0.1.24-1.fc44	x86_64
libcue	2.3.0-14.fc44	x86_64
libcupsfilters	2.1.1-7.fc44	x86_64
libcurl	8.18.0-6.fc44	i686
libcurl	8.18.0-6.fc44	x86_64
libdaemon	0.14-33.fc44	x86_64
libdatrie	0.2.14-2.fc44	i686
libdatrie	0.2.14-2.fc44	x86_64
libdav1d	1.5.3-1.fc44	i686
libdav1d	1.5.3-1.fc44	x86_64
libdbusmenu	16.04.0-31.fc44	x86_64
libdbusmenu-gtk3	16.04.0-31.fc44	x86_64
libdc1394	2.2.7-9.fc44	x86_64
libdca	0.0.7-15.fc44	x86_64
libddcutil	2.2.1-3.fc44	x86_64
libde265	1.0.18-1.fc44	x86_64
libdecor	0.2.5-2.fc44	i686
libdecor	0.2.5-2.fc44	x86_64
libdeflate	1.25-3.fc44	x86_64
libdhash	0.5.0-61.fc44	x86_64
libdisplay-info	0.3.0-1.fc44	i686
libdisplay-info	0.3.0-1.fc44	x86_64
libdisplay-info-tools	0.3.0-1.fc44	x86_64
libdmtx	0.7.8-3.fc44	x86_64
libdnf	0.75.0-2.fc44	x86_64
libdnf5	5.4.2.1-1.fc44	x86_64
libdnf5-cli	5.4.2.1-1.fc44	x86_64
libdnf5-plugin-appstream	5.4.2.1-1.fc44	x86_64
libdnf5-plugin-expired-pgp-keys	5.4.2.1-1.fc44	x86_64
libdovi	3.3.2-3.fc44	x86_64
libdrm	2.4.134-1.fc44	i686
libdrm	2.4.134-1.fc44	x86_64
libdv	1.0.0-46.fc44	x86_64
libdvbpsi	1.3.3-18.fc44	x86_64
libdvdnav	7.0.0-1.fc44	x86_64
libdvdread	7.0.1-1.fc44	x86_64
libebml	1.4.5-6.fc44	x86_64
libebur128	1.2.6-15.fc44	i686
libebur128	1.2.6-15.fc44	x86_64
libeconf	0.7.9-3.fc44	i686
libeconf	0.7.9-3.fc44	x86_64
libedit	3.1-59.20260512cvs.fc44	i686
libedit	3.1-59.20260512cvs.fc44	x86_64
libei	1.5.0-2.fc44	x86_64
libeis	1.5.0-2.fc44	x86_64
libell	0.83-1.fc44	x86_64
libepoxy	1.5.10-12.fc44	i686
libepoxy	1.5.10-12.fc44	x86_64
liberation-fonts-all	2.1.5-15.fc44	noarch
liberation-mono-fonts	2.1.5-15.fc44	noarch
liberation-sans-fonts	2.1.5-15.fc44	noarch
liberation-serif-fonts	2.1.5-15.fc44	noarch
libertas-firmware	20260519-1.fc44	noarch
libestr	0.1.11-13.fc44	x86_64
libev	4.33-15.fc44	x86_64
libevdev	1.13.6-2.fc44	x86_64
libevent	2.1.12-17.fc44	i686
libevent	2.1.12-17.fc44	x86_64
libexif	0.6.26-1.fc44	i686
libexif	0.6.26-1.fc44	x86_64
libfakekey	0.3-27.fc44	x86_64
libfastjson	1.2304.0-8.fc44	x86_64
libfdisk	2.41.4-8.fc44	x86_64
libffi	3.5.2-2.fc44	i686
libffi	3.5.2-2.fc44	x86_64
libfido2	1.16.0-5.fc44	i686
libfido2	1.16.0-5.fc44	x86_64
libfontenc	1.1.8-5.fc44	x86_64
libfprint	1.94.10-1.fc44	x86_64
libfreeaptx	0.2.2-3.fc44	x86_64
libfsverity	1.6-4.fc44	x86_64
libftdi	1.5-22.fc44	x86_64
libfyaml	0.8-9.fc44	x86_64
libgcc	16.1.1-2.fc44	i686
libgcc	16.1.1-2.fc44	x86_64
libgcrypt	1.12.2-1.fc44	x86_64
libgeotiff	1.7.4-5.fc44	x86_64
libgexiv2	0.16.0-2.fc44	x86_64
libgfortran	16.1.1-2.fc44	x86_64
libglvnd	1.7.0-9.fc44	i686
libglvnd	1.7.0-9.fc44	x86_64
libglvnd-egl	1.7.0-9.fc44	i686
libglvnd-egl	1.7.0-9.fc44	x86_64
libglvnd-gles	1.7.0-9.fc44	i686
libglvnd-gles	1.7.0-9.fc44	x86_64
libglvnd-glx	1.7.0-9.fc44	i686
libglvnd-glx	1.7.0-9.fc44	x86_64
libglvnd-opengl	1.7.0-9.fc44	i686
libglvnd-opengl	1.7.0-9.fc44	x86_64
libgomp	16.1.1-2.fc44	i686
libgomp	16.1.1-2.fc44	x86_64
libgpg-error	1.58-2.fc44	x86_64
libgphoto2	2.5.33-2.fc44	i686
libgphoto2	2.5.33-2.fc44	x86_64
libgs	10.06.0-2.fc44	x86_64
libgsf	1.14.58-1.fc44	x86_64
libgta	1.2.1-17.fc44	x86_64
libgudev	238-9.fc44	i686
libgudev	238-9.fc44	x86_64
libgusb	0.4.9-5.fc44	i686
libgusb	0.4.9-5.fc44	x86_64
libgxps	0.3.2-12.fc44	x86_64
libhangul	0.2.0-3.fc44	x86_64
libheif	1.21.2-1.fc44	i686
libheif	1.21.2-1.fc44	x86_64
libheif-freeworld	1.21.2-3.fc44	x86_64
libi2c	4.4-4.fc44	x86_64
libibverbs	61.0-2.fc44	i686
libibverbs	61.0-2.fc44	x86_64
libical	3.0.20-7.fc44	x86_64
libicu	77.1-2.fc44	i686
libicu	77.1-2.fc44	x86_64
libidn	1.43-4.fc44	x86_64
libidn2	2.3.8-3.fc44	i686
libidn2	2.3.8-3.fc44	x86_64
libiec61883	1.2.0-39.fc44	x86_64
libieee1284	0.2.11-48.fc44	x86_64
libijs	0.35-26.fc44	x86_64
libimagequant	4.1.0-2.fc44	i686
libimagequant	4.1.0-2.fc44	x86_64
libimobiledevice	1.4.0-3.fc44	x86_64
libimobiledevice-glue	1.3.2-1.fc44	x86_64
libini_config	1.3.1-61.fc44	x86_64
libinput	1.31.2-1.fc44	x86_64
libipt	2.1.2-4.fc44	x86_64
libiptcdata	1.0.5-24.fc44	x86_64
libjaylink	0.3.0-10.fc44	x86_64
libjcat	0.2.6-1.fc44	x86_64
libjose	14-6.fc44	x86_64
libjpeg-turbo	3.1.3-1.fc44	i686
libjpeg-turbo	3.1.3-1.fc44	x86_64
libjpeg-turbo-utils	3.1.3-1.fc44	x86_64
libjxl	0.11.2-1.fc44	i686
libjxl	0.11.2-1.fc44	x86_64
libkate	0.4.1-35.fc44	x86_64
libkcapi	1.5.0-7.fc44	x86_64
libkcapi-hasher	1.5.0-7.fc44	x86_64
libkcapi-hmaccalc	1.5.0-7.fc44	x86_64
libkcddb	26.04.2-1.fc44	x86_64
libkcddb-doc	26.04.2-1.fc44	noarch
libkcompactdisc	25.12.2-1.fc44	x86_64
libkdcraw	26.04.2-1.fc44	x86_64
libkexiv2-qt5	25.08.3-3.fc44	x86_64
libkexiv2-qt6	26.04.2-1.fc44	x86_64
libkgapi	26.04.2-1.fc44	x86_64
libkml	1.3.0-58.fc44	x86_64
libkolabxml	1.2.0-38.fc44	x86_64
libksba	1.6.7-5.fc44	x86_64
libkscreen	6.6.5-1.fc44	x86_64
libksysguard	6.6.5-1.fc44	x86_64
libksysguard-common	6.6.5-1.fc44	x86_64
libktorrent	26.04.2-1.fc44	x86_64
libkworkspace6	6.6.5-2.fc44	x86_64
liblastlog2	2.41.4-8.fc44	x86_64
liblc3	1.1.3-7.fc44	i686
liblc3	1.1.3-7.fc44	x86_64
libldac	2.0.2.3-19.fc44	i686
libldac	2.0.2.3-19.fc44	x86_64
libldb	4.24.3-1.fc44	x86_64
liblerc	4.0.0-10.fc44	i686
liblerc	4.0.0-10.fc44	x86_64
liblouis	3.33.0-7.fc44	x86_64
liblouis-tables	3.33.0-7.fc44	noarch
liblouisutdml	2.12.0-8.fc44	x86_64
liblouisutdml-utils	2.12.0-8.fc44	x86_64
liblqr-1	0.4.2-29.fc44	x86_64
liblrdf	0.5.0-34.fc44	x86_64
libluksmeta	10-2.fc44	x86_64
libluv	1.51.0.2-2.fc44	x86_64
libmad	0.16.4-13.fc44	x86_64
libmarkdown	2.2.7-14.fc44	x86_64
libmatroska	1.7.1-13.fc44	x86_64
libmaxminddb	1.13.3-1.fc44	x86_64
libmbim	1.32.0-3.fc44	x86_64
libmbim-utils	1.32.0-3.fc44	x86_64
libmd	1.2.0-1.fc44	x86_64
libmicrodns	0.2.0-15.fc44	x86_64
libmng	2.0.3-25.fc44	x86_64
libmnl	1.0.5-9.fc44	x86_64
libmodplug	0.8.9.0-29.fc44	x86_64
libmodulemd	2.15.2-7.fc44	x86_64
libmount	2.41.4-8.fc44	i686
libmount	2.41.4-8.fc44	x86_64
libmpc	1.4.1-1.fc44	x86_64
libmpcdec	1.3.0^20110810svn475-7.fc44	x86_64
libmpdclient	2.23-2.fc44	x86_64
libmpeg2	0.5.1-33.fc44	x86_64
libmspack	0.10.1-0.16.alpha.fc44	x86_64
libmtp	1.1.22-3.fc44	x86_64
libmusicbrainz5	5.1.0-29.fc44	x86_64
libmysofa	1.3.3-4.fc44	x86_64
libndp	1.9-5.fc44	x86_64
libnet	1.3-7.fc44	x86_64
libnetapi	4.24.3-1.fc44	x86_64
libnetfilter_conntrack	1.1.1-1.fc44	x86_64
libnfnetlink	1.0.1-32.fc44	x86_64
libnfs	6.0.2-7.fc44	x86_64
libnfsidmap	2.8.7-4.fc44	x86_64
libnftnl	1.3.1-2.fc44	x86_64
libnghttp2	1.68.0-4.fc44	i686
libnghttp2	1.68.0-4.fc44	x86_64
libnghttp3	1.16.0-1.fc44	i686
libnghttp3	1.16.0-1.fc44	x86_64
libnice	0.1.23-2.fc44	x86_64
libnl3	3.12.0-3.fc44	i686
libnl3	3.12.0-3.fc44	x86_64
libnl3-cli	3.12.0-3.fc44	x86_64
libnma	1.10.6-11.fc44	x86_64
libnma-common	1.10.6-11.fc44	noarch
libnma-gtk4	1.10.6-11.fc44	x86_64
libnotify	0.8.8-1.fc44	x86_64
libnsl2	2.0.1-5.fc44	x86_64
libntlm	1.8-4.fc44	x86_64
libnvme	1.16.1-2.fc44	x86_64
libobjc	16.1.1-2.fc44	x86_64
liboeffis	1.5.0-2.fc44	x86_64
libogg	1.3.6-2.fc44	i686
libogg	1.3.6-2.fc44	x86_64
libomp	22.1.6-1.fc44	x86_64
libomp-devel	22.1.6-1.fc44	x86_64
libopenjph	0.25.3-3.fc44	i686
libopenjph	0.25.3-3.fc44	x86_64
libopenmpt	0.8.7-1.fc44	x86_64
libopusenc	0.3-2.fc44	x86_64
liborc2	2.2.2-2.fc44	x86_64
libosinfo	1.12.0-5.fc44	x86_64
libpaper	2.1.1-10.fc44	x86_64
libpasswdqc	2.0.3-9.fc44	x86_64
libpath_utils	0.2.1-61.fc44	x86_64
libpcap	1.10.6-2.fc44	i686
libpcap	1.10.6-2.fc44	x86_64
libpciaccess	0.16-17.fc44	i686
libpciaccess	0.16-17.fc44	x86_64
libpfm	4.13.0-19.fc44	x86_64
libpinyin	2.11.91-2.fc44	x86_64
libpinyin-data	2.11.91-2.fc44	x86_64
libpipeline	1.5.8-4.fc44	x86_64
libpkgconf	2.5.1-1.fc44	x86_64
libplacebo	7.360.1-3.fc44	x86_64
libplasma	6.6.5-1.fc44	x86_64
libplist	2.7.0-1.fc44	x86_64
libpng	1.6.58-1.fc44	i686
libpng	1.6.58-1.fc44	x86_64
libppd	2.1.1-3.fc44	x86_64
libpq	18.0-4.fc44	x86_64
libproxy	0.5.12-2.fc44	i686
libproxy	0.5.12-2.fc44	x86_64
libproxy-bin	0.5.12-2.fc44	x86_64
libpskc	2.6.14-1.fc44	x86_64
libpsl	0.21.5-7.fc44	i686
libpsl	0.21.5-7.fc44	x86_64
libpwquality	1.4.5-15.fc44	x86_64
libqalculate	5.9.0-1.fc44	x86_64
libqb	2.0.9-2.fc44	x86_64
libqhull_r	8.0.2-8.fc44	x86_64
libqmi	1.36.0-3.fc44	x86_64
libqmi-utils	1.36.0-3.fc44	x86_64
libqrtr-glib	1.2.2-9.fc44	x86_64
libquadmath	16.1.1-2.fc44	x86_64
librabbitmq	0.15.0-4.fc44	x86_64
libraqm	0.10.1-4.fc44	x86_64
libraw1394	2.1.2-25.fc44	x86_64
libref_array	0.1.5-61.fc44	x86_64
librepo	1.20.0-5.fc44	x86_64
libreport	2.17.15-10.fc44	x86_64
libreport-anaconda	2.17.15-10.fc44	x86_64
libreport-cli	2.17.15-10.fc44	x86_64
libreport-fedora	2.17.15-10.fc44	x86_64
libreport-filesystem	2.17.15-10.fc44	noarch
libreport-gtk	2.17.15-10.fc44	x86_64
libreport-plugin-bugzilla	2.17.15-10.fc44	x86_64
libreport-plugin-kerneloops	2.17.15-10.fc44	x86_64
libreport-plugin-logger	2.17.15-10.fc44	x86_64
libreport-plugin-reportuploader	2.17.15-10.fc44	x86_64
libreport-plugin-systemd-journal	2.17.15-10.fc44	x86_64
libreport-plugin-ureport	2.17.15-10.fc44	x86_64
libreport-web	2.17.15-10.fc44	x86_64
libreswan	5.3-5.fc44	x86_64
libreswan-minimal	5.3-5.fc44	x86_64
librist	0.2.11-1.fc44	x86_64
librsvg2	2.62.2-1.fc44	i686
librsvg2	2.62.2-1.fc44	x86_64
librtmp	2.6-3.20240301.git6f6bb13.fc44	x86_64
librttopo	1.1.0-19.fc44	x86_64
libsamplerate	0.2.2-12.fc44	x86_64
libsane-airscan	0.99.36-2.fc44	x86_64
libsane-hpaio	3.26.4-2.fc44	x86_64
libsbc	2.1-2.fc44	i686
libsbc	2.1-2.fc44	x86_64
libseccomp	2.6.0-3.fc44	i686
libseccomp	2.6.0-3.fc44	x86_64
libsecret	0.21.7-10.fc44	x86_64
libselinux	3.10-1.fc44	i686
libselinux	3.10-1.fc44	x86_64
libselinux-utils	3.10-1.fc44	x86_64
libsemanage	3.10-1.fc44	x86_64
libsepol	3.10-1.fc44	i686
libsepol	3.10-1.fc44	x86_64
libserf	1.3.10-13.fc44	x86_64
libshaderc	2026.1-1.fc44	x86_64
libshout	2.4.6-10.fc44	x86_64
libsigc++20	2.12.2-1.fc44	x86_64
libsigc++30	3.8.1-1.fc44	x86_64
libsmartcols	2.41.4-8.fc44	x86_64
libsmbclient	4.24.3-1.fc44	x86_64
libsndfile	1.2.2-11.fc44	i686
libsndfile	1.2.2-11.fc44	x86_64
libsodium	1.0.22-1.fc44	x86_64
libsolv	0.7.39-1.fc44	x86_64
libsoup3	3.6.6-8.fc44	i686
libsoup3	3.6.6-8.fc44	x86_64
libspatialaudio	4.0-4.fc44	x86_64
libspatialite	5.1.0-12.fc44	x86_64
libspectre	0.2.12-11.fc44	x86_64
libsrtp	2.8.0-1.fc44	x86_64
libss	1.47.3-4.fc44	x86_64
libssh	0.12.0-1.fc44	i686
libssh	0.12.0-1.fc44	x86_64
libssh-config	0.12.0-1.fc44	noarch
libssh2	1.11.1-6.fc44	x86_64
libsss_certmap	2.13.0-1.fc44	x86_64
libsss_idmap	2.13.0-1.fc44	x86_64
libsss_nss_idmap	2.13.0-1.fc44	x86_64
libsss_sudo	2.13.0-1.fc44	x86_64
libstdc++	16.1.1-2.fc44	i686
libstdc++	16.1.1-2.fc44	x86_64
libstdc++-devel	16.1.1-2.fc44	x86_64
libstemmer	3.0.1-11.fc44	i686
libstemmer	3.0.1-11.fc44	x86_64
libtalloc	2.4.4-1.fc44	x86_64
libtasn1	4.21.0-1.fc44	i686
libtasn1	4.21.0-1.fc44	x86_64
libtdb	1.4.15-1.fc44	i686
libtdb	1.4.15-1.fc44	x86_64
libteam	1.32-13.fc44	x86_64
libtevent	0.17.1-4.fc44	x86_64
libtextstyle	0.26-5.fc44	x86_64
libthai	0.1.30-2.fc44	i686
libthai	0.1.30-2.fc44	x86_64
libtheora	1.1.1-41.fc44	i686
libtheora	1.1.1-41.fc44	x86_64
libtiff	4.7.1-2.fc44	i686
libtiff	4.7.1-2.fc44	x86_64
libtiger	0.3.4-35.fc44	x86_64
